cup,region,maturity,category,amount_eur,award_amount_eur,has_amount,has_award_amount,has_published_at,has_awarded_at,has_cig,has_procedure,has_contract_type,is_direct,is_works,is_framework
E85E22000000006,Veneto,Esecuzione lavori,ASILI NIDO,136381.03,136000.01,1,1,1,1,1,1,1,1,0,0
E85E22000000006,Veneto,Esecuzione lavori,ASILI NIDO,3877.0,3877.0,1,1,1,1,1,1,1,1,0,0
E85E22000000006,Veneto,Esecuzione lavori,ASILI NIDO,1986000.0,1933365.6,1,1,1,1,1,1,1,0,1,0
E85E22000000006,Veneto,Esecuzione lavori,ASILI NIDO,11272.05,6760.0,1,1,1,1,1,1,1,1,0,0
E85E22000000006,Veneto,Esecuzione lavori,ASILI NIDO,5051.0,5051.0,1,1,1,1,1,1,1,1,1,0
E85E22000000006,Veneto,Esecuzione lavori,ASILI NIDO,4311.48,4311.48,1,1,1,0,1,1,1,1,0,0
E85E22000000006,Veneto,Esecuzione lavori,ASILI NIDO,8055.12,8055.12,1,1,1,1,1,1,1,1,0,0
E85E22000020007,Sicilia,Esecuzione lavori,ASILI NIDO,87660.51,0.0,1,1,1,0,1,1,1,1,0,0
E85E22000020007,Sicilia,Esecuzione lavori,ASILI NIDO,1274199.66,0.0,1,1,1,0,1,1,1,0,1,0
E85E22000020007,Sicilia,Esecuzione lavori,ASILI NIDO,17989.2,0.0,1,1,1,0,1,1,1,1,0,0
E85E22000030006,Puglia,Esecuzione lavori,ASILI NIDO,75673.73,0.0,1,1,1,0,1,1,1,1,0,0
E85E22000030006,Puglia,Esecuzione lavori,ASILI NIDO,6240.0,0.0,1,1,1,0,1,1,1,1,0,0
E85E22000030006,Puglia,Esecuzione lavori,ASILI NIDO,74046.34,0.0,1,1,1,0,1,1,1,1,0,0
E85E22000030006,Puglia,Esecuzione lavori,ASILI NIDO,1858117.24,1491058.19,1,1,1,1,1,1,1,0,1,0
E85E22000030006,Puglia,Esecuzione lavori,ASILI NIDO,7790.23,0.0,1,1,1,0,1,1,1,1,0,0
E85E22000030006,Puglia,Esecuzione lavori,ASILI NIDO,4744.45,4744.45,1,1,1,0,1,1,1,1,0,0
E85E22000030006,Puglia,Esecuzione lavori,ASILI NIDO,3523.94,0.0,1,1,1,0,1,1,1,1,0,0
E85E23000350006,Basilicata,Esecuzione lavori,ASILI NIDO,389159.7,330474.05,1,1,1,1,1,1,1,0,1,0
E85E23000350006,Basilicata,Esecuzione lavori,ASILI NIDO,27482.67,27482.67,1,1,1,1,1,1,1,1,0,0
E85E23000350006,Basilicata,Esecuzione lavori,ASILI NIDO,2894.53,2894.53,1,1,1,0,1,1,1,1,0,0
E85E23000350006,Basilicata,Esecuzione lavori,ASILI NIDO,2689.9,2689.9,1,1,1,0,1,1,1,1,0,0
E85E24000060006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,116780.32,116780.32,1,1,1,1,1,1,1,1,0,0
E85E24000060006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,2800.0,2800.0,1,1,1,1,1,1,1,1,0,0
E85E24000060006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,23121.23,23121.23,1,1,1,1,1,1,1,1,0,0
E85E24000060006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,5367.21,5367.21,1,1,1,1,1,1,1,1,0,0
E85E24000060006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,3160.0,3160.0,1,1,1,0,1,1,1,1,0,0
E85E24000060006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,1252143.33,1252143.33,1,1,1,1,1,1,1,1,1,1
E85E24000060006,Emilia-Romagna,Esecuzione lavori,ASILI NIDO,3980.0,3980.0,1,1,1,0,1,1,1,1,1,0
E85E24000070006,Lombardia,Esecuzione lavori,ASILI NIDO,138105.0,138105.0,1,1,1,1,1,1,1,1,0,0
E85E24000070006,Lombardia,Esecuzione lavori,ASILI NIDO,1900377.4,1712507.48,1,1,1,1,1,1,1,0,1,0
E85E24000080006,Campania,Esecuzione lavori,ASILI NIDO,78281.18,78281.18,1,1,1,1,1,1,1,1,0,0
E85E24000080006,Campania,Esecuzione lavori,ASILI NIDO,6004.48,6004.48,1,1,1,1,1,1,1,1,0,0
E85E24000080006,Campania,Esecuzione lavori,ASILI NIDO,619850.16,619850.16,1,1,1,1,1,1,1,1,1,1
E85E25000010006,Puglia,Esecuzione lavori,ASILI NIDO,949349.54,921471.82,1,1,1,1,1,1,1,0,1,0
E85E25000020006,Molise,Esecuzione lavori,ASILI NIDO,38391.8,38391.8,1,1,1,1,1,1,1,1,0,0
E85E25000020006,Molise,Esecuzione lavori,ASILI NIDO,316095.55,0.0,1,1,1,0,1,1,1,0,1,0
E86F25000030006,Sicilia,Collaudo non concluso,ASILI NIDO,29702.79,26650.0,1,1,1,1,0,1,0,1,0,0
E86F25000030006,Sicilia,Collaudo non concluso,ASILI NIDO,30000.0,30000.0,1,1,1,1,1,1,1,0,0,0
E86F25000030006,Sicilia,Collaudo non concluso,ASILI NIDO,509215.34,0.0,1,1,1,1,1,1,1,0,1,0
E86F25000040006,Campania,Fase non disponibile,ASILI NIDO,732345.85,652036.62,1,1,1,1,1,1,1,0,1,0
E86F25000040006,Campania,Fase non disponibile,ASILI NIDO,48722.95,48722.95,1,1,1,1,1,1,1,1,0,0
E86F25000040006,Campania,Fase non disponibile,ASILI NIDO,6720.04,6720.04,1,1,1,1,1,1,1,1,0,0
E86F25000040006,Campania,Fase non disponibile,ASILI NIDO,3480.0,3480.0,1,1,1,1,1,1,1,1,0,0
E87G22000020006,Sardegna,Concluso,ASILI NIDO,154000.0,120600.48,1,1,1,1,0,1,0,0,0,0
E87G24000200006,Campania,Collaudo non concluso,ASILI NIDO,1771006.95,0.0,1,1,1,1,1,1,1,0,1,0
E87G24000200006,Campania,Collaudo non concluso,ASILI NIDO,26944.02,26944.02,1,1,1,1,1,1,1,1,0,0
E87G24000200006,Campania,Collaudo non concluso,ASILI NIDO,17065.02,17065.02,1,1,1,1,1,1,1,1,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,38490.53,28817.86,1,1,1,1,1,1,1,1,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,5248.71,4723.84,1,1,1,1,1,1,1,1,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,2787.84,2690.27,1,1,1,1,1,1,1,1,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,8057.23,8000.83,1,1,1,1,1,1,1,1,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,20143.07,19538.78,1,1,1,1,1,1,1,0,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,6330.68,6014.15,1,1,1,1,1,1,1,1,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,2000.0,1980.0,1,1,1,1,1,1,1,1,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,6017.31,6000.04,1,1,1,1,1,1,1,1,0,0
E87H22000660001,Campania,Esecuzione lavori,ASILI NIDO,686409.99,653540.64,1,1,1,1,1,1,1,0,1,0
E88H24000310006,Puglia,Concluso,ASILI NIDO,57000.0,57000.0,1,1,1,1,1,1,1,1,0,0
E88H24000310006,Puglia,Concluso,ASILI NIDO,452788.88,430211.12,1,1,1,1,1,1,1,0,1,0
E88H24000350006,Sicilia,Esecuzione lavori,ASILI NIDO,51025.38,51025.38,1,1,1,1,1,1,1,1,0,0
E88H24000350006,Sicilia,Esecuzione lavori,ASILI NIDO,471468.68,466125.25,1,1,1,1,1,1,1,0,1,0
E88H24000350006,Sicilia,Esecuzione lavori,ASILI NIDO,1723.11,1723.11,1,1,1,0,1,1,1,1,0,0
E88H25000130006,Abruzzo,Esecuzione lavori,ASILI NIDO,53882.33,53882.33,1,1,1,1,1,1,1,1,0,0
E88H25000130006,Abruzzo,Esecuzione lavori,ASILI NIDO,4942.18,0.0,1,1,1,0,1,1,1,1,0,0
E88H25000130006,Abruzzo,Esecuzione lavori,ASILI NIDO,3700.0,3700.0,1,1,1,0,1,1,1,1,0,0
E88H25000130006,Abruzzo,Esecuzione lavori,ASILI NIDO,1150.0,1150.0,1,1,1,0,1,1,1,1,0,0
E88H25000130006,Abruzzo,Esecuzione lavori,ASILI NIDO,350985.22,345556.64,1,1,1,1,1,1,1,0,1,0
E88H25000130006,Abruzzo,Esecuzione lavori,ASILI NIDO,2052.92,2052.92,1,1,1,0,1,1,1,1,0,0
E88H25000130006,Abruzzo,Esecuzione lavori,ASILI NIDO,252.0,252.0,1,1,1,0,1,1,1,1,0,0
E88H25000130006,Abruzzo,Esecuzione lavori,ASILI NIDO,1290.71,1290.71,1,1,1,0,1,1,1,1,0,0
E88H25000250006,Campania,Esecuzione lavori,ASILI NIDO,350000.0,331337.17,1,1,1,1,1,1,1,0,1,0
E88H25000250006,Campania,Esecuzione lavori,ASILI NIDO,28178.65,28178.65,1,1,1,1,1,1,1,1,0,0
E88I20000270001,Sicilia,Collaudo non concluso,ASILI NIDO,1777399.88,1705758.44,1,1,1,1,1,1,1,0,1,0
E88I20000270001,Sicilia,Collaudo non concluso,ASILI NIDO,124918.77,120546.61,1,1,1,1,1,1,1,1,0,0
E88I22000100006,Lombardia,Esecuzione lavori,ASILI NIDO,488800.0,403362.51,1,1,1,1,1,1,1,0,1,0
E88I22000110006,Lombardia,Collaudo non concluso,ASILI NIDO,50000.0,50000.0,1,1,1,1,1,1,1,1,0,0
E88I22000110006,Lombardia,Collaudo non concluso,ASILI NIDO,358900.0,302725.0,1,1,1,1,1,1,1,0,1,0
E91B21002440001,Lazio,Collaudo non concluso,ASILI NIDO,137000.0,132890.0,1,1,1,1,1,1,1,1,0,0
E91B21002440001,Lazio,Collaudo non concluso,ASILI NIDO,6500.0,6490.0,1,1,1,1,1,1,1,1,0,0
E91B21002440001,Lazio,Collaudo non concluso,ASILI NIDO,1480000.0,1433394.01,1,1,1,1,1,1,1,0,1,0
E91B21002440001,Lazio,Collaudo non concluso,ASILI NIDO,4000.0,3980.0,1,1,1,1,1,1,1,1,0,0
E91B21002440001,Lazio,Collaudo non concluso,ASILI NIDO,4000.0,3600.0,1,1,1,1,1,1,1,1,0,0
E91B21002440001,Lazio,Collaudo non concluso,ASILI NIDO,15000.0,15000.0,1,1,1,1,1,1,1,1,0,0
E91B21002440001,Lazio,Collaudo non concluso,ASILI NIDO,1500.0,1500.0,1,1,1,0,1,1,1,1,0,0
E91B21002520001,Campania,Collaudo non concluso,ASILI NIDO,17174.0,0.0,1,1,1,0,0,1,0,0,0,0
E91B21002520001,Campania,Collaudo non concluso,ASILI NIDO,11400.0,0.0,1,1,1,0,1,1,1,1,0,0
E91B21002520001,Campania,Collaudo non concluso,ASILI NIDO,1105122.84,0.0,1,1,1,0,1,1,1,0,1,0
E91B21002520001,Campania,Collaudo non concluso,ASILI NIDO,11051.23,0.0,1,1,1,0,1,1,1,1,0,0
E91B21002520001,Campania,Collaudo non concluso,ASILI NIDO,74000.0,0.0,1,1,1,0,1,1,1,1,0,0
E91B21002520001,Campania,Collaudo non concluso,ASILI NIDO,11733.35,11733.35,1,1,1,1,1,1,1,1,0,0
E91B21002520001,Campania,Collaudo non concluso,ASILI NIDO,3400.0,3400.0,1,1,1,0,1,1,1,1,0,0
E91B21002550001,Lazio,Esecuzione lavori,ASILI NIDO,30300.04,30300.0,1,1,1,1,1,1,1,1,0,0
E91B21002550001,Lazio,Esecuzione lavori,ASILI NIDO,4900.0,4900.0,1,1,1,1,1,1,1,1,0,0
E91B21002550001,Lazio,Esecuzione lavori,ASILI NIDO,189812.77,179915.4,1,1,1,1,1,1,1,0,1,0
E91B21002550001,Lazio,Esecuzione lavori,ASILI NIDO,2500.0,2500.0,1,1,1,0,1,1,1,1,0,0
E91B21002550001,Lazio,Esecuzione lavori,ASILI NIDO,2600.0,2600.0,1,1,1,0,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,39749.67,29017.26,1,1,1,1,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,33426.74,23398.71,1,1,1,1,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,102942.0,75147.66,1,1,1,1,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,1227994.71,981878.53,1,1,1,1,1,1,1,0,1,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,39875.74,39875.74,1,1,1,1,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,16900.0,16900.0,1,1,1,1,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,6882.2,6882.2,1,1,1,1,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,621.92,621.92,1,1,1,0,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,6680.0,6680.0,1,1,1,1,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,19950.0,19950.0,1,1,1,1,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,3899.51,0.0,1,1,1,0,1,1,1,1,0,0
E91B21012040006,Marche,Esecuzione lavori,ASILI NIDO,3302.72,0.0,1,1,1,0,1,1,1,1,0,0
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,2470.0,2470.0,1,1,1,1,0,1,0,1,0,0
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,114800.51,0.0,1,1,1,1,1,1,1,1,0,0
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,116784.0,0.0,1,1,1,1,1,1,1,1,0,0
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,57266.89,0.0,1,1,1,1,1,1,1,1,0,0
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,31752.0,0.0,1,1,1,1,1,1,1,1,0,0
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,3344922.0,3344922.0,1,1,1,1,1,1,1,1,1,1
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,46000.0,0.0,1,1,1,1,1,1,1,1,0,0
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,3000.0,3000.0,1,1,1,0,1,1,1,1,0,0
E91B21012460006,Emilia-Romagna,Collaudo non concluso,ASILI NIDO,35000.0,0.0,1,1,1,1,1,1,1,1,0,0
E91B22001110006,Puglia,Esecuzione lavori,ASILI NIDO,22683.38,22229.71,1,1,1,1,1,1,1,1,0,0
E91B22001110006,Puglia,Esecuzione lavori,ASILI NIDO,1116105.05,929794.87,1,1,1,1,1,1,1,0,1,0
E91B22001110006,Puglia,Esecuzione lavori,ASILI NIDO,45000.0,45000.0,1,1,1,1,1,1,1,1,0,0
E93C22000000006,Liguria,Collaudo non concluso,ASILI NIDO,63083.76,48896.22,1,1,1,1,1,1,1,0,0,0
E93C22000000006,Liguria,Collaudo non concluso,ASILI NIDO,66477.85,43945.69,1,1,1,1,1,1,1,1,0,0
E93C22000000006,Liguria,Collaudo non concluso,ASILI NIDO,809173.67,809173.67,1,1,1,1,1,1,1,1,1,1
E93C22000000006,Liguria,Collaudo non concluso,ASILI NIDO,9797.88,9797.88,1,1,1,1,1,1,1,1,0,0
E93C22000100006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,672867.88,0.0,1,1,1,0,1,1,1,0,1,0
E93C22000100006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,65116.81,61860.97,1,1,1,1,1,1,1,1,0,0
E93C22000100006,Friuli-Venezia Giulia,Esecuzione lavori,ASILI NIDO,2500.0,0.0,1,1,1,0,1,1,1,1,0,0
E93C22000440006,Piemonte,Collaudo non concluso,ASILI NIDO,93545.09,90000.0,1,1,1,1,1,1,1,1,0,0
E93C22000440006,Piemonte,Collaudo non concluso,ASILI NIDO,4000.0,3600.0,1,1,1,1,1,1,1,1,0,0
E93C22000440006,Piemonte,Collaudo non concluso,ASILI NIDO,960624.72,960624.72,1,1,1,1,1,1,1,1,1,1
E93C22000440006,Piemonte,Collaudo non concluso,ASILI NIDO,26000.0,26000.0,1,1,1,1,1,1,1,1,0,0
E93C25000540006,Sicilia,Collaudo non concluso,ASILI NIDO,14163.88,14163.88,1,1,1,1,1,1,1,1,0,0
E93C25000540006,Sicilia,Collaudo non concluso,ASILI NIDO,330515.96,270196.8,1,1,1,1,1,1,1,0,1,0
E93C25000540006,Sicilia,Collaudo non concluso,ASILI NIDO,350.06,350.06,1,1,1,0,1,1,1,1,0,0
E94E22000190006,Piemonte,Concluso,ASILI NIDO,55630.75,50000.0,1,1,1,1,1,1,1,1,0,0
E94E22000190006,Piemonte,Concluso,ASILI NIDO,327508.0,288300.9,1,1,1,1,1,1,1,0,1,0
E94E22000190006,Piemonte,Concluso,ASILI NIDO,1048.23,0.0,1,1,1,0,1,1,1,1,0,0
E94E22000190006,Piemonte,Concluso,ASILI NIDO,1200.83,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000240006,Campania,Concluso,ASILI NIDO,3500.0,3500.0,1,1,1,1,0,1,0,1,0,0
E95E22000240006,Campania,Concluso,ASILI NIDO,355000.0,257546.74,1,1,1,1,1,1,1,0,1,0
E95E22000240006,Campania,Concluso,ASILI NIDO,4321.22,0.0,1,1,1,1,1,1,1,1,0,0
E95E22000240006,Campania,Concluso,ASILI NIDO,285.72,285.72,1,1,1,0,1,1,1,1,0,0
E95E22000250006,Puglia,Esecuzione lavori,ASILI NIDO,102383.62,101359.78,1,1,1,1,1,1,1,1,0,0
E95E22000250006,Puglia,Esecuzione lavori,ASILI NIDO,1056487.25,1056487.25,1,1,1,1,1,1,1,1,1,1
E95E22000250006,Puglia,Esecuzione lavori,ASILI NIDO,1600.0,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000250006,Puglia,Esecuzione lavori,ASILI NIDO,57490.0,0.0,1,1,1,0,1,1,1,1,1,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,138254.03,0.0,1,1,1,0,1,1,1,0,0,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,1382.54,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,19193.74,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,3200.0,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,66295.01,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,980196.47,0.0,1,1,1,0,1,1,1,1,1,1
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,7575.77,7575.77,1,1,1,1,1,1,1,1,0,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,4025.0,4025.0,1,1,1,0,1,1,1,1,0,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,18491.13,18491.13,1,1,1,1,1,1,1,1,0,0
E95E22000260006,Sardegna,Esecuzione lavori,ASILI NIDO,36500.0,36500.0,1,1,1,1,1,1,1,1,0,0
E95E22000270006,Campania,Esecuzione lavori,ASILI NIDO,86022.64,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000270006,Campania,Esecuzione lavori,ASILI NIDO,8804.36,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000270006,Campania,Esecuzione lavori,ASILI NIDO,2641.31,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000270006,Campania,Esecuzione lavori,ASILI NIDO,2114503.18,1822544.7,1,1,1,1,1,1,1,0,1,0
E95E22000270006,Campania,Esecuzione lavori,ASILI NIDO,14073.43,0.0,1,1,1,0,1,1,1,1,0,0
E95E22000270006,Campania,Esecuzione lavori,ASILI NIDO,4600.0,0.0,1,1,1,0,1,1,1,1,0,0
E95E24000090004,Veneto,Collaudo non concluso,ASILI NIDO,39116.65,39116.65,1,1,1,1,1,1,1,1,0,0
E95E24000090004,Veneto,Collaudo non concluso,ASILI NIDO,39686.87,39686.87,1,1,1,1,1,1,1,1,0,0
E95E24000090004,Veneto,Collaudo non concluso,ASILI NIDO,24230.21,24230.21,1,1,1,1,1,1,1,1,0,0
E95E24000090004,Veneto,Collaudo non concluso,ASILI NIDO,2197.0,2197.0,1,1,1,0,1,1,1,1,0,0
E95E24000090004,Veneto,Collaudo non concluso,ASILI NIDO,948151.89,899290.87,1,1,1,1,1,1,1,0,1,0
E95E24000100006,Calabria,Collaudo non concluso,ASILI NIDO,2225.0,0.0,1,1,1,0,0,1,0,0,0,1
E95E24000100006,Calabria,Collaudo non concluso,ASILI NIDO,1980.0,1980.0,1,1,1,0,1,1,1,1,0,0
E95E24000100006,Calabria,Collaudo non concluso,ASILI NIDO,5940.0,5940.0,1,1,1,1,1,1,1,1,0,0
E95E24000100006,Calabria,Collaudo non concluso,ASILI NIDO,30882.06,30882.06,1,1,1,1,1,1,1,1,0,0
E95E24000100006,Calabria,Collaudo non concluso,ASILI NIDO,394999.99,385682.16,1,1,1,1,1,1,1,0,1,0
E95E24000100006,Calabria,Collaudo non concluso,ASILI NIDO,4397.8,4397.8,1,1,1,0,1,1,1,1,0,0
E95E24000100006,Calabria,Collaudo non concluso,ASILI NIDO,2504.89,2504.89,1,1,1,0,1,1,1,1,0,0
E95E24000100006,Calabria,Collaudo non concluso,ASILI NIDO,784.0,784.0,1,1,1,0,1,1,1,1,0,0
E95E25000050006,Calabria,Esecuzione lavori,ASILI NIDO,6578.44,6578.44,1,1,1,1,1,1,1,1,0,0
E95E25000050006,Calabria,Esecuzione lavori,ASILI NIDO,54000.0,54000.0,1,1,1,1,1,1,1,1,0,0
E95E25000050006,Calabria,Esecuzione lavori,ASILI NIDO,8481.61,8481.61,1,1,1,1,1,1,1,1,0,0
E95E25000050006,Calabria,Esecuzione lavori,ASILI NIDO,6862.24,6862.24,1,1,1,1,1,1,1,1,0,0
E95E25000050006,Calabria,Esecuzione lavori,ASILI NIDO,4072.68,4072.68,1,1,1,1,1,1,1,1,0,0
E95E25000050006,Calabria,Esecuzione lavori,ASILI NIDO,331827.99,326703.83,1,1,1,1,1,1,1,0,1,0
E96F22000170006,Lazio,Esecuzione lavori,ASILI NIDO,51625.0,51160.38,1,1,1,1,1,1,1,1,0,0
E96F22000170006,Lazio,Esecuzione lavori,ASILI NIDO,52500.0,52101.0,1,1,1,1,1,1,1,1,0,0
E96F22000170006,Lazio,Esecuzione lavori,ASILI NIDO,13125.0,12995.06,1,1,1,1,1,1,1,1,0,0
E96F22000170006,Lazio,Esecuzione lavori,ASILI NIDO,960757.64,920364.26,1,1,1,1,1,1,1,0,1,0
E96F22000170006,Lazio,Esecuzione lavori,ASILI NIDO,7000.0,7000.0,1,1,1,1,1,1,1,1,0,0
E96F22000170006,Lazio,Esecuzione lavori,ASILI NIDO,1245.9,1245.9,1,1,1,0,1,1,1,1,0,0
E96F22000180006,Calabria,Esecuzione lavori,ASILI NIDO,135036.85,134000.0,1,1,1,1,1,1,1,1,0,0
E96F22000180006,Calabria,Esecuzione lavori,ASILI NIDO,6609.22,6600.0,1,1,1,1,1,1,1,1,0,0
E96F22000180006,Calabria,Esecuzione lavori,ASILI NIDO,12178.29,12001.7,1,1,1,1,1,1,1,1,0,0
E96F22000180006,Calabria,Esecuzione lavori,ASILI NIDO,24356.57,24300.0,1,1,1,1,1,1,1,1,0,0
E96F22000180006,Calabria,Esecuzione lavori,ASILI NIDO,8431.12,8000.0,1,1,1,1,1,1,1,1,0,0
E96F22000180006,Calabria,Esecuzione lavori,ASILI NIDO,1500439.19,1022902.68,1,1,1,1,1,1,1,0,1,0
E96F22000180006,Calabria,Esecuzione lavori,ASILI NIDO,396.29,0.0,1,1,1,1,1,1,1,1,0,0
E96F25000020006,Campania,Collaudo non concluso,ASILI NIDO,2590.27,2590.27,1,1,1,1,1,1,1,1,0,0
E96F25000020006,Campania,Collaudo non concluso,ASILI NIDO,22716.59,22716.59,1,1,1,1,1,1,1,1,0,0
E96F25000020006,Campania,Collaudo non concluso,ASILI NIDO,4271.93,4271.93,1,1,1,0,1,1,1,1,0,0
E96F25000020006,Campania,Collaudo non concluso,ASILI NIDO,348452.51,344145.02,1,1,1,1,1,1,1,0,1,0
E96F25000020006,Campania,Collaudo non concluso,ASILI NIDO,26890.56,26890.56,1,1,1,1,1,1,1,1,0,0
E96F25000020006,Campania,Collaudo non concluso,ASILI NIDO,8177.75,8177.75,1,1,1,1,1,1,1,1,0,0
E98H21000110006,Toscana,Esecuzione lavori,ASILI NIDO,661800.0,617098.35,1,1,1,1,1,1,1,0,1,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,40560.0,40560.0,1,1,1,1,1,1,1,1,0,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,3800.0,0.0,1,1,1,1,1,1,1,1,0,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,619374.57,619374.57,1,1,1,1,1,1,1,1,1,1
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,32240.0,0.0,1,1,1,1,1,1,1,1,0,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,3045.11,3045.11,1,1,1,0,1,1,1,1,0,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,4900.0,4900.0,1,1,1,0,1,1,1,1,0,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,2437.72,2437.72,1,1,1,1,1,1,1,1,0,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,1560.0,1560.0,1,1,1,0,1,1,1,1,0,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,2496.0,2496.0,1,1,1,0,1,1,1,1,0,0
E98H21000140006,Lombardia,Esecuzione lavori,ASILI NIDO,2400.0,2400.0,1,1,1,1,1,1,1,1,1,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,43823.22,35058.58,1,1,1,1,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,29392.83,24983.91,1,1,1,1,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,638335.09,638335.09,1,1,1,1,1,1,1,1,1,1
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,14713.4,13242.06,1,1,1,1,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,1500.0,1500.0,1,1,1,0,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,3360.0,3360.0,1,1,1,0,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,4950.0,4950.0,1,1,1,0,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,952.0,952.0,1,1,1,0,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,7200.0,7200.0,1,1,1,1,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,2499.0,2499.0,1,1,1,0,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,6157.0,6157.0,1,1,1,1,1,1,1,1,1,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,1500.0,1500.0,1,1,1,0,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,2800.0,2800.0,1,1,1,0,1,1,1,1,0,0
E98H22000250006,Liguria,Esecuzione lavori,ASILI NIDO,7538.58,7538.58,1,1,1,1,1,1,1,1,0,0
